"site","year","date","tree","caterpillars","recorder"
"RSY",2022,122,"11",0,"SLE"
"RSY",2022,122,"12",0,"SLE"
"RSY",2022,122,"17",0,"SLE"
"RSY",2022,122,"14",0,"MS"
"RSY",2022,122,"15",1,"MS"
"RSY",2022,122,"16",0,"MS"
"FOF",2022,122,"10",0,"MS"
"FOF",2022,122,"11",0,"MS"
"FOF",2022,122,"12",0,"MS"
"FOF",2022,122,"16",0,"MS"
"FOF",2022,122,"13",0,"MS"
"FOF",2022,122,"14",0,"SLE"
"FOF",2022,122,"17",0,"SLE"
"LVN",2022,122,"9",0,"SLE"
"LVN",2022,122,"22",0,"SLE"
"LVN",2022,122,"11",0,"SLE"
"LVN",2022,122,"20",0,"SLE"
"LVN",2022,122,"13",1,"MS"
"LVN",2022,122,"14",0,"MS"
"LVN",2022,122,"15",0,"MS"
"LVN",2022,122,"21",0,"MS"
"LVN",2022,122,"16",0,"MS"
"MCH",2022,122,"11",0,"SLE"
"MCH",2022,122,"12",0,"MS"
"MCH",2022,122,"13",0,"MS"
"MCH",2022,122,"6",0,"MS"
"MCH",2022,122,"15",0,"MS"
"PTH",2022,122,"14",0,"SLE"
"PTH",2022,122,"17",0,"SLE"
"PTH",2022,122,"15",0,"SLE"
"PTH",2022,122,"9",0,"MS"
"PTH",2022,122,"10",0,"MS"
"PTH",2022,122,"19",0,"MS"
"PTH",2022,122,"12",0,"MS"
"BIR",2022,122,"9",0,"SLE"
"BIR",2022,122,"10",0,"SLE"
"BIR",2022,122,"12",0,"MS"
"BIR",2022,122,"13",0,"MS"
"BIR",2022,122,"14",0,"MS"
"BLG",2022,122,"16",0,"SLE"
"BLG",2022,122,"15",0,"SLE"
"BLG",2022,122,"14",0,"SLE"
"BLG",2022,122,"10",0,"MS"
"BLG",2022,122,"11",0,"MS"
"BLG",2022,122,"18",0,"MS"
"BLA",2022,122,"11",0,"MS"
"BLA",2022,122,"16",0,"MS"
"BLA",2022,122,"12",0,"MS"
"BLA",2022,122,"15",0,"MS"
"BLA",2022,122,"13",0,"SLE"
"BLA",2022,122,"18",0,"SLE"
"DNM",2022,122,"15",0,"MS"
"DNM",2022,122,"16",0,"MS"
"DNM",2022,122,"9",0,"MS"
"DNM",2022,122,"10",0,"MS"
"DNM",2022,122,"11",0,"MS"
"DNM",2022,122,"12",0,"MS"
"DNM",2022,122,"13",0,"SLE"
"DNM",2022,122,"14",0,"SLE"
"DNC",2022,122,"11",0,"SLE"
"DNC",2022,122,"10",0,"SLE"
"DNC",2022,122,"9",0,"SLE"
"DNC",2022,122,"13",0,"MS"
"DNC",2022,122,"14",0,"MS"
"DNC",2022,122,"15",0,"MS"
"DNC",2022,122,"16",0,"MS"
"DNC",2022,122,"19",0,"MS"
"DNC",2022,122,"18",0,"MS"
"DNS",2022,122,"14",0,"SLE"
"DNS",2022,122,"16",0,"SLE"
"DNS",2022,122,"12",0,"MS"
"DNS",2022,122,"10",0,"MS"
"DNS",2022,122,"11",0,"MS"
"CAL",2022,123,"8",0,"MS"
"CAL",2022,123,"1",0,"MS"
"CAL",2022,123,"7",0,"MS"
"CAL",2022,123,"5B",0,"MS"
"CAL",2022,123,"6",0,"TPL"
"CAL",2022,123,"6B",0,"TPL"
"CAL",2022,123,"4B",0,"TPL"
"CAL",2022,123,"2B",0,"TPL"
"KCK",2022,123,"1",0,"MS"
"KCK",2022,123,"18",0,"MS"
"KCK",2022,123,"19",0,"MS"
"KCK",2022,123,"4",0,"MS"
"KCK",2022,123,"20",0,"MS"
"KCK",2022,123,"6",0,"MS"
"KCZ",2022,123,"1",0,"TPL"
"KCZ",2022,123,"7",0,"TPL"
"KCZ",2022,123,"3",0,"TPL"
"KCZ",2022,123,"4",0,"TPL"
"KCZ",2022,123,"5",0,"TPL"
"KCZ",2022,123,"6",0,"TPL"
"KCZ",2022,123,"8",0,"MS"
"KCZ",2022,123,"9B",0,"TPL"
"PIT",2022,123,"17",0,"TPL"
"PIT",2022,123,"6",0,"TPL"
"PIT",2022,123,"8",0,"TPL"
"PIT",2022,123,"10",0,"TPL"
"PIT",2022,123,"12",0,"MS"
"PIT",2022,123,"14",0,"MS"
"PIT",2022,123,"16",0,"MS"
"DUN",2022,123,"8",0,"TPL"
"DUN",2022,123,"1B",0,"TPL"
"DUN",2022,123,"3",0,"MS"
"DUN",2022,123,"6B",0,"MS"
"DUN",2022,123,"5B",0,"MS"
"DUN",2022,123,"4",0,"TPL"
"STY",2022,123,"1",0,"MS"
"STY",2022,123,"8",0,"MS"
"STY",2022,123,"7B",0,"MS"
"STY",2022,123,"9",0,"MS"
"STY",2022,123,"2B",0,"MS"
"STY",2022,123,"5",0,"TPL"
"STY",2022,123,"6",0,"TPL"
"SER",2022,123,"18",0,"TPL"
"SER",2022,123,"9",0,"MS"
"SER",2022,123,"5",0,"MS"
"SER",2022,123,"8",0,"MS"
"SER",2022,123,"7",0,"MS"
"SER",2022,123,"6",0,"MS"
"GLF",2022,123,"9",0,"MS"
"GLF",2022,123,"8",0,"MS"
"GLF",2022,123,"3B",0,"MS"
"GLF",2022,123,"2",0,"MS"
"GLF",2022,123,"5",0,"TPL"
"GLF",2022,123,"6",0,"TPL"
"GLF",2022,123,"7",0,"TPL"
"DOW",2022,123,"2",0,"MS"
"DOW",2022,123,"4",0,"MS"
"DOW",2022,123,"6",0,"MS"
"DOW",2022,123,"8",0,"MS"
"DOW",2022,123,"10",0,"TPL"
"DOW",2022,123,"18",0,"TPL"
"DOW",2022,123,"14",0,"TPL"
"DOW",2022,123,"16",0,"TPL"
"BAD",2022,123,"18",0,"MS"
"BAD",2022,123,"1",0,"MS"
"BAD",2022,123,"2",0,"MS"
"BAD",2022,123,"4",0,"MS"
"BAD",2022,123,"16",0,"TPL"
"BAD",2022,123,"5",0,"TPL"
"BAD",2022,123,"6",0,"TPL"
"EDI",2022,123,"1",0,"MS"
"EDI",2022,123,"2",0,"MS"
"EDI",2022,123,"7",0,"MS"
"EDI",2022,123,"3",0,"MS"
"EDI",2022,123,"4",0,"MS"
"EDI",2022,123,"5",0,"TPL"
"EDI",2022,123,"6",0,"TPL"
"RSY",2022,124,"1",0,"MS"
"RSY",2022,124,"2",0,"LS"
"RSY",2022,124,"4",0,"EAM"
"RSY",2022,124,"18",0,"EAM"
"RSY",2022,124,"5",0,"EAM"
"RSY",2022,124,"7",0,"EAM"
"FOF",2022,124,"1B",0,"LS"
"FOF",2022,124,"4",0,"LS"
"FOF",2022,124,"5",0,"EAM"
"FOF",2022,124,"5B",0,"EAM"
"FOF",2022,124,"9",0,"EAM"
"FOF",2022,124,"6",0,"EAM"
"FOF",2022,124,"7",0,"EAM"
"LVN",2022,124,"17",0,"EAM"
"LVN",2022,124,"2",0,"EAM"
"LVN",2022,124,"3",0,"EAM"
"LVN",2022,124,"18",0,"EAM"
"LVN",2022,124,"19",0,"MS"
"LVN",2022,124,"6",0,"LS"
"LVN",2022,124,"7",0,"LS"
"LVN",2022,124,"8",0,"LS"
"MCH",2022,124,"1",0,"EAM"
"MCH",2022,124,"7",0,"EAM"
"MCH",2022,124,"2",0,"EAM"
"MCH",2022,124,"3",0,"MS"
"MCH",2022,124,"4",0,"MS"
"MCH",2022,124,"5B",0,"LS"
"MCH",2022,124,"16",0,"MS"
"PTH",2022,124,"6",0,"EAM"
"PTH",2022,124,"4B",0,"EAM"
"PTH",2022,124,"8",0,"EAM"
"PTH",2022,124,"1",0,"EAM"
"PTH",2022,124,"2B",0,"LS"
"PTH",2022,124,"3",0,"MS"
"BIR",2022,124,"3",0,"EAM"
"BIR",2022,124,"2",0,"EAM"
"BIR",2022,124,"8",0,"EAM"
"BIR",2022,124,"1",0,"EAM"
"BIR",2022,124,"4",0,"LS"
"BIR",2022,124,"5B",0,"MS"
"BIR",2022,124,"7",0,"LS"
"BIR",2022,124,"6",0,"LS"
"BIR",2022,124,"15",0,"LS"
"BLG",2022,124,"17",0,"EAM"
"BLG",2022,124,"6",0,"EAM"
"BLG",2022,124,"7",0,"EAM"
"BLG",2022,124,"4B",0,"MS"
"BLG",2022,124,"9",0,"LS"
"BLG",2022,124,"2",0,"LS"
"BLG",2022,124,"1",0,"MS"
"BLA",2022,124,"17",0,"EAM"
"BLA",2022,124,"2",0,"EAM"
"BLA",2022,124,"3",0,"EAM"
"BLA",2022,124,"4B",0,"EAM"
"BLA",2022,124,"5",0,"LS"
"BLA",2022,124,"6",0,"LS"
"DNM",2022,124,"1",0,"MS"
"DNM",2022,124,"17",0,"MS"
"DNM",2022,124,"3",0,"LS"
"DNM",2022,124,"4",0,"LS"
"DNM",2022,124,"5",0,"EAM"
"DNM",2022,124,"7",0,"EAM"
"DNM",2022,124,"6",0,"EAM"
"DNC",2022,124,"2",0,"EAM"
"DNC",2022,124,"17",0,"EAM"
"DNC",2022,124,"3B",0,"EAM"
"DNC",2022,124,"4",0,"EAM"
"DNC",2022,124,"5B",0,"LS"
"DNC",2022,124,"6B",0,"LS"
"DNS",2022,124,"1",0,"EAM"
"DNS",2022,124,"5",0,"EAM"
"DNS",2022,124,"7",0,"LS"
"DNS",2022,124,"3",0,"LS"
"DNS",2022,124,"13",0,"MS"
"DNS",2022,124,"4",0,"LS"
"CAL",2022,125,"9",0,"PAH"
"CAL",2022,125,"11",0,"LS"
"CAL",2022,125,"13",0,"PAH"
"CAL",2022,125,"15",0,"PAH"
"CAL",2022,125,"17",0,"LS"
"CAL",2022,125,"14",0,"PAH"
"CAL",2022,125,"12",0,"PAH"
"CAL",2022,125,"10",0,"PAH"
"KCK",2022,125,"9",0,"PAH"
"KCK",2022,125,"10",0,"PAH"
"KCK",2022,125,"11",0,"PAH"
"KCK",2022,125,"12",0,"LS"
"KCK",2022,125,"13",0,"PAH"
"KCK",2022,125,"14",0,"LS"
"KCK",2022,125,"16",0,"PAH"
"KCK",2022,125,"17",0,"PAH"
"KCZ",2022,125,"17",0,"LS"
"KCZ",2022,125,"15",0,"PAH"
"KCZ",2022,125,"14",0,"PAH"
"KCZ",2022,125,"13",0,"LS"
"KCZ",2022,125,"12",0,"PAH"
"KCZ",2022,125,"11",0,"PAH"
"KCZ",2022,125,"10",0,"LS"
"PIT",2022,125,"1",0,"PAH"
"PIT",2022,125,"18",0,"PAH"
"PIT",2022,125,"5",0,"PAH"
"PIT",2022,125,"7",0,"PAH"
"PIT",2022,125,"9",0,"PAH"
"PIT",2022,125,"11",0,"PAH"
"PIT",2022,125,"13",0,"PAH"
"PIT",2022,125,"15",0,"PAH"
"DUN",2022,125,"14",0,"PAH"
"DUN",2022,125,"17",0,"PAH"
"DUN",2022,125,"9",0,"LS"
"DUN",2022,125,"10",0,"LS"
"DUN",2022,125,"15",0,"PAH"
"DUN",2022,125,"16",0,"LS"
"DUN",2022,125,"11",0,"PAH"
"DUN",2022,125,"12",0,"PAH"
"STY",2022,125,"10",0,"PAH"
"STY",2022,125,"11",0,"PAH"
"STY",2022,125,"19",0,"PAH"
"STY",2022,125,"13",0,"PAH"
"STY",2022,125,"14",0,"PAH"
"STY",2022,125,"20",0,"PAH"
"STY",2022,125,"16",0,"PAH"
"STY",2022,125,"17",0,"PAH"
"SER",2022,125,"16",0,"LS"
"SER",2022,125,"17",0,"PAH"
"SER",2022,125,"11",0,"PAH"
"SER",2022,125,"12",0,"PAH"
"SER",2022,125,"13",0,"PAH"
"SER",2022,125,"14",0,"PAH"
"SER",2022,125,"15",0,"PAH"
"GLF",2022,125,"10",0,"PAH"
"GLF",2022,125,"11",0,"PAH"
"GLF",2022,125,"12",0,"PAH"
"GLF",2022,125,"13",0,"PAH"
"GLF",2022,125,"14",0,"PAH"
"GLF",2022,125,"18",0,"PAH"
"GLF",2022,125,"19",0,"PAH"
"GLF",2022,125,"16",0,"PAH"
"GLF",2022,125,"17",0,"PAH"
"DOW",2022,125,"1",0,"LS"
"DOW",2022,125,"3",2,"LS"
"DOW",2022,125,"5",0,"LS"
"DOW",2022,125,"7",0,"PAH"
"DOW",2022,125,"19",0,"PAH"
"DOW",2022,125,"11",0,"PAH"
"DOW",2022,125,"13",0,"PAH"
"DOW",2022,125,"17",0,"PAH"
"BAD",2022,125,"8",0,"LS"
"BAD",2022,125,"9",0,"PAH"
"BAD",2022,125,"10",0,"PAH"
"BAD",2022,125,"11",0,"PAH"
"BAD",2022,125,"14",0,"PAH"
"BAD",2022,125,"12",0,"PAH"
"BAD",2022,125,"13",0,"PAH"
"EDI",2022,125,"9",0,"LS"
"EDI",2022,125,"10",0,"PAH"
"EDI",2022,125,"11",0,"PAH"
"EDI",2022,125,"12",0,"PAH"
"EDI",2022,125,"13",0,"LS"
"EDI",2022,125,"14",0,"PAH"
"EDI",2022,125,"15",0,"PAH"
"EDI",2022,125,"16",0,"PAH"
"RSY",2022,126,"10",0,"TPL"
"RSY",2022,126,"11",0,"TPL"
"RSY",2022,126,"12",0,"TPL"
"RSY",2022,126,"17",0,"TPL"
"RSY",2022,126,"14",0,"PAH"
"RSY",2022,126,"15",0,"PAH"
"RSY",2022,126,"16",0,"PAH"
"FOF",2022,126,"10",0,"TPL"
"FOF",2022,126,"11",0,"TPL"
"FOF",2022,126,"12",0,"TPL"
"FOF",2022,126,"16",0,"TPL"
"FOF",2022,126,"13",0,"PAH"
"FOF",2022,126,"14",0,"PAH"
"FOF",2022,126,"17",1,"PAH"
"LVN",2022,126,"9",0,"PAH"
"LVN",2022,126,"22",0,"PAH"
"LVN",2022,126,"11",0,"PAH"
"LVN",2022,126,"20",0,"PAH"
"LVN",2022,126,"13",0,"TPL"
"LVN",2022,126,"14",0,"TPL"
"LVN",2022,126,"15",0,"TPL"
"LVN",2022,126,"21",0,"TPL"
"LVN",2022,126,"16",0,"TPL"
"MCH",2022,126,"11",0,"TPL"
"MCH",2022,126,"12",0,"PAH"
"MCH",2022,126,"13",0,"PAH"
"MCH",2022,126,"6",0,"PAH"
"MCH",2022,126,"15",0,"PAH"
"PTH",2022,126,"14",0,"TPL"
"PTH",2022,126,"17",0,"TPL"
"PTH",2022,126,"15",0,"TPL"
"PTH",2022,126,"9",0,"TPL"
"PTH",2022,126,"10",0,"PAH"
"PTH",2022,126,"19",0,"PAH"
"PTH",2022,126,"12",0,"PAH"
"BIR",2022,126,"9",0,"PAH"
"BIR",2022,126,"10",0,"PAH"
"BIR",2022,126,"12",0,"TPL"
"BIR",2022,126,"13",0,"TPL"
"BIR",2022,126,"14",0,"TPL"
"BLG",2022,126,"16",0,"PAH"
"BLG",2022,126,"15",0,"PAH"
"BLG",2022,126,"14",0,"PAH"
"BLG",2022,126,"10",0,"TPL"
"BLG",2022,126,"11",0,"TPL"
"BLG",2022,126,"18",0,"TPL"
"BLA",2022,126,"11",0,"TPL"
"BLA",2022,126,"16",0,"TPL"
"BLA",2022,126,"12",0,"TPL"
"BLA",2022,126,"15",0,"PAH"
"BLA",2022,126,"13",0,"PAH"
"BLA",2022,126,"18",0,"PAH"
"DNM",2022,126,"15",0,"PAH"
"DNM",2022,126,"16",0,"PAH"
"DNM",2022,126,"9",0,"PAH"
"DNM",2022,126,"10",0,"PAH"
"DNM",2022,126,"11",0,"TPL"
"DNM",2022,126,"12",0,"TPL"
"DNM",2022,126,"13",0,"TPL"
"DNM",2022,126,"14",0,"TPL"
"DNC",2022,126,"11",0,"TPL"
"DNC",2022,126,"10",0,"TPL"
"DNC",2022,126,"9",0,"TPL"
"DNC",2022,126,"13",0,"PAH"
"DNC",2022,126,"14",0,"PAH"
"DNC",2022,126,"15",0,"PAH"
"DNC",2022,126,"16",0,"PAH"
"DNC",2022,126,"19",0,"PAH"
"DNC",2022,126,"18",0,"PAH"
"DNS",2022,126,"14",0,"TPL"
"DNS",2022,126,"16",0,"TPL"
"DNS",2022,126,"12",0,"PAH"
"DNS",2022,126,"10",0,"PAH"
"DNS",2022,126,"11",0,"PAH"
"CAL",2022,127,"8",0,"EAM"
"CAL",2022,127,"1",0,"EAM"
"CAL",2022,127,"7",0,"EAM"
"CAL",2022,127,"5B",0,"EAM"
"CAL",2022,127,"6",0,"MS"
"CAL",2022,127,"6B",0,"MS"
"CAL",2022,127,"4B",0,"MS"
"CAL",2022,127,"2B",0,"MS"
"KCK",2022,127,"1",0,"MS"
"KCK",2022,127,"18",0,"MS"
"KCK",2022,127,"19",0,"MS"
"KCK",2022,127,"4",0,"MS"
"KCK",2022,127,"20",0,"MS"
"KCK",2022,127,"6",0,"MS"
"KCZ",2022,127,"1",0,"EAM"
"KCZ",2022,127,"7",0,"EAM"
"KCZ",2022,127,"3",0,"EAM"
"KCZ",2022,127,"4",0,"EAM"
"KCZ",2022,127,"5",0,"EAM"
"KCZ",2022,127,"6",0,"EAM"
"KCZ",2022,127,"8",0,"MS"
"KCZ",2022,127,"9B",0,"MS"
"PIT",2022,127,"17",0,"MS"
"PIT",2022,127,"6",0,"MS"
"PIT",2022,127,"8",0,"MS"
"PIT",2022,127,"10",0,"EAM"
"PIT",2022,127,"12",0,"EAM"
"PIT",2022,127,"14",0,"EAM"
"PIT",2022,127,"16",0,"EAM"
"DUN",2022,127,"8",0,"MS"
"DUN",2022,127,"1B",0,"MS"
"DUN",2022,127,"3",0,"EAM"
"DUN",2022,127,"6B",0,"EAM"
"DUN",2022,127,"5B",0,"EAM"
"DUN",2022,127,"4",0,"EAM"
"STY",2022,127,"1",0,"EAM"
"STY",2022,127,"8",0,"EAM"
"STY",2022,127,"7B",0,"EAM"
"STY",2022,127,"9",0,"EAM"
"STY",2022,127,"2B",0,"EAM"
"STY",2022,127,"5",0,"MS"
"STY",2022,127,"6",0,"MS"
"SER",2022,127,"18",0,"EAM"
"SER",2022,127,"9",0,"MS"
"SER",2022,127,"4",0,"MS"
"SER",2022,127,"5",0,"MS"
"SER",2022,127,"8",0,"MS"
"SER",2022,127,"7",0,"MS"
"SER",2022,127,"6",0,"MS"
"GLF",2022,127,"9",0,"EAM"
"GLF",2022,127,"8",0,"EAM"
"GLF",2022,127,"3B",0,"EAM"
"GLF",2022,127,"2",0,"EAM"
"GLF",2022,127,"5",0,"MS"
"GLF",2022,127,"6",0,"MS"
"GLF",2022,127,"7",0,"MS"
"DOW",2022,127,"2",0,"EAM"
"DOW",2022,127,"4",0,"EAM"
"DOW",2022,127,"6",0,"EAM"
"DOW",2022,127,"8",0,"EAM"
"DOW",2022,127,"10",0,"MS"
"DOW",2022,127,"18",0,"MS"
"DOW",2022,127,"14",0,"MS"
"DOW",2022,127,"16",0,"EAM"
"BAD",2022,127,"18",0,"EAM"
"BAD",2022,127,"1",0,"EAM"
"BAD",2022,127,"2",0,"EAM"
"BAD",2022,127,"4",0,"EAM"
"BAD",2022,127,"16",0,"EAM"
"BAD",2022,127,"5",0,"MS"
"BAD",2022,127,"6",0,"MS"
"EDI",2022,127,"1",0,"MS"
"EDI",2022,127,"2",0,"MS"
"EDI",2022,127,"7",0,"MS"
"EDI",2022,127,"3",0,"MS"
"EDI",2022,127,"4",0,"MS"
"EDI",2022,127,"5",0,"EAM"
"EDI",2022,127,"6",0,"EAM"
"RSY",2022,128,"1",0,"EAM"
"RSY",2022,128,"2",0,"EAM"
"RSY",2022,128,"4",0,"EAM"
"RSY",2022,128,"18",0,"ABP"
"RSY",2022,128,"5",0,"ABP"
"RSY",2022,128,"7",0,"ABP"
"FOF",2022,128,"1B",0,"EAM"
"FOF",2022,128,"4",0,"ABP"
"FOF",2022,128,"5",0,"ABP"
"FOF",2022,128,"5B",0,"ABP"
"FOF",2022,128,"9",0,"ABP"
"FOF",2022,128,"6",0,"ABP"
"FOF",2022,128,"7",0,"ABP"
"LVN",2022,128,"17",0,"EAM"
"LVN",2022,128,"2",0,"EAM"
"LVN",2022,128,"3",0,"EAM"
"LVN",2022,128,"18",0,"EAM"
"LVN",2022,128,"19",0,"ABP"
"LVN",2022,128,"6",0,"ABP"
"LVN",2022,128,"7",0,"ABP"
"LVN",2022,128,"8",0,"ABP"
"MCH",2022,128,"1",0,"ABP"
"MCH",2022,128,"7",0,"ABP"
"MCH",2022,128,"2",0,"ABP"
"MCH",2022,128,"3",0,"ABP"
"MCH",2022,128,"4",0,"EAM"
"MCH",2022,128,"5B",0,"EAM"
"MCH",2022,128,"16",0,"EAM"
"PTH",2022,128,"6",0,"EAM"
"PTH",2022,128,"4B",0,"EAM"
"PTH",2022,128,"8",0,"EAM"
"PTH",2022,128,"1",0,"EAM"
"PTH",2022,128,"2B",0,"ABP"
"PTH",2022,128,"3",0,"ABP"
"BIR",2022,128,"3",0,"EAM"
"BIR",2022,128,"2",0,"EAM"
"BIR",2022,128,"8",0,"EAM"
"BIR",2022,128,"1",0,"EAM"
"BIR",2022,128,"4",0,"ABP"
"BIR",2022,128,"5B",0,"ABP"
"BIR",2022,128,"7",0,"ABP"
"BIR",2022,128,"6",0,"ABP"
"BIR",2022,128,"15",0,"ABP"
"BLG",2022,128,"17",0,"ABP"
"BLG",2022,128,"6",0,"ABP"
"BLG",2022,128,"7",0,"ABP"
"BLG",2022,128,"4B",0,"ABP"
"BLG",2022,128,"9",0,"ABP"
"BLG",2022,128,"2",0,"EAM"
"BLG",2022,128,"1",0,"EAM"
"BLA",2022,128,"17",0,"EAM"
"BLA",2022,128,"2",0,"EAM"
"BLA",2022,128,"3",0,"EAM"
"BLA",2022,128,"4B",0,"ABP"
"BLA",2022,128,"5",0,"ABP"
"BLA",2022,128,"6",0,"ABP"
"DNM",2022,128,"1",0,"EAM"
"DNM",2022,128,"17",0,"EAM"
"DNM",2022,128,"3",0,"EAM"
"DNM",2022,128,"4",0,"EAM"
"DNM",2022,128,"5",0,"ABP"
"DNM",2022,128,"7",0,"ABP"
"DNM",2022,128,"6",0,"ABP"
"DNC",2022,128,"2",0,"ABP"
"DNC",2022,128,"17",0,"ABP"
"DNC",2022,128,"3B",0,"ABP"
"DNC",2022,128,"4",0,"ABP"
"DNC",2022,128,"5B",0,"EAM"
"DNC",2022,128,"6B",0,"EAM"
"DNS",2022,128,"1",0,"ABP"
"DNS",2022,128,"5",0,"ABP"
"DNS",2022,128,"7",0,"EAM"
"DNS",2022,128,"3",0,"EAM"
"DNS",2022,128,"13",0,"EAM"
"DNS",2022,128,"4",0,"EAM"
"CAL",2022,129,"9",0,"EAM"
"CAL",2022,129,"11",0,"EAM"
"CAL",2022,129,"13",0,"EAM"
"CAL",2022,129,"15",0,"EAM"
"CAL",2022,129,"17",0,"EAM"
"CAL",2022,129,"14",0,"TPL"
"CAL",2022,129,"12",0,"TPL"
"CAL",2022,129,"10",0,"TPL"
"KCK",2022,129,"9",0,"TPL"
"KCK",2022,129,"10",0,"TPL"
"KCK",2022,129,"11",0,"TPL"
"KCK",2022,129,"12",0,"TPL"
"KCK",2022,129,"13",0,"TPL"
"KCK",2022,129,"14",0,"TPL"
"KCK",2022,129,"16",0,"TPL"
"KCK",2022,129,"17",0,"TPL"
"KCZ",2022,129,"17",0,"EAM"
"KCZ",2022,129,"15",0,"EAM"
"KCZ",2022,129,"14",0,"EAM"
"KCZ",2022,129,"13",0,"EAM"
"KCZ",2022,129,"12",0,"EAM"
"KCZ",2022,129,"11",0,"EAM"
"KCZ",2022,129,"10",0,"EAM"
"PIT",2022,129,"1",0,"EAM"
"PIT",2022,129,"18",0,"EAM"
"PIT",2022,129,"5",0,"EAM"
"PIT",2022,129,"7",0,"EAM"
"PIT",2022,129,"9",0,"TPL"
"PIT",2022,129,"11",0,"TPL"
"PIT",2022,129,"13",0,"TPL"
"PIT",2022,129,"15",0,"TPL"
"DUN",2022,129,"14",0,"EAM"
"DUN",2022,129,"17",0,"EAM"
"DUN",2022,129,"9",0,"EAM"
"DUN",2022,129,"10",0,"EAM"
"DUN",2022,129,"15",0,"EAM"
"DUN",2022,129,"16",0,"EAM"
"DUN",2022,129,"11",0,"TPL"
"DUN",2022,129,"12",0,"TPL"
"STY",2022,129,"10",0,"TPL"
"STY",2022,129,"11",0,"TPL"
"STY",2022,129,"19",0,"TPL"
"STY",2022,129,"13",1,"TPL"
"STY",2022,129,"14",0,"EAM"
"STY",2022,129,"20",0,"EAM"
"STY",2022,129,"16",0,"EAM"
"STY",2022,129,"17",0,"EAM"
"SER",2022,129,"16",0,"EAM"
"SER",2022,129,"17",0,"EAM"
"SER",2022,129,"11",0,"EAM"
"SER",2022,129,"12",0,"EAM"
"SER",2022,129,"13",0,"EAM"
"SER",2022,129,"14",0,"TPL"
"SER",2022,129,"15",0,"TPL"
"GLF",2022,129,"10",0,"EAM"
"GLF",2022,129,"11",0,"EAM"
"GLF",2022,129,"12",0,"EAM"
"GLF",2022,129,"13",0,"EAM"
"GLF",2022,129,"14",0,"EAM"
"GLF",2022,129,"18",0,"EAM"
"GLF",2022,129,"19",0,"EAM"
"GLF",2022,129,"16",0,"EAM"
"GLF",2022,129,"17",0,"EAM"
"DOW",2022,129,"1",0,"TPL"
"DOW",2022,129,"3",0,"TPL"
"DOW",2022,129,"5",0,"TPL"
"DOW",2022,129,"7",0,"TPL"
"DOW",2022,129,"19",0,"EAM"
"DOW",2022,129,"11",0,"EAM"
"DOW",2022,129,"13",0,"EAM"
"DOW",2022,129,"17",0,"EAM"
"BAD",2022,129,"8",0,"TPL"
"BAD",2022,129,"9",0,"TPL"
"BAD",2022,129,"10",0,"TPL"
"BAD",2022,129,"11",0,"EAM"
"BAD",2022,129,"14",0,"EAM"
"BAD",2022,129,"12",0,"EAM"
"BAD",2022,129,"13",0,"EAM"
"EDI",2022,129,"9",0,"EAM"
"EDI",2022,129,"10",0,"EAM"
"EDI",2022,129,"11",0,"EAM"
"EDI",2022,129,"12",0,"EAM"
"EDI",2022,129,"13",0,"EAM"
"EDI",2022,129,"14",0,"TPL"
"EDI",2022,129,"15",0,"TPL"
"EDI",2022,129,"16",0,"TPL"
"RSY",2022,130,"10",0,"MS"
"RSY",2022,130,"11",0,"MS"
"RSY",2022,130,"12",0,"MS"
"RSY",2022,130,"17",0,"MS"
"RSY",2022,130,"14",0,"TPL"
"RSY",2022,130,"15",0,"TPL"
"RSY",2022,130,"16",0,"TPL"
"FOF",2022,130,"10",0,"MS"
"FOF",2022,130,"11",0,"MS"
"FOF",2022,130,"12",0,"MS"
"FOF",2022,130,"16",0,"MS"
"FOF",2022,130,"13",0,"MS"
"FOF",2022,130,"14",0,"TPL"
"FOF",2022,130,"17",0,"TPL"
"LVN",2022,130,"9",0,"MS"
"LVN",2022,130,"22",0,"MS"
"LVN",2022,130,"11",0,"MS"
"LVN",2022,130,"20",0,"MS"
"LVN",2022,130,"13",0,"TPL"
"LVN",2022,130,"14",0,"TPL"
"LVN",2022,130,"15",0,"TPL"
"LVN",2022,130,"21",0,"TPL"
"LVN",2022,130,"16",0,"TPL"
"MCH",2022,130,"11",0,"TPL"
"MCH",2022,130,"12",0,"TPL"
"MCH",2022,130,"13",0,"MS"
"MCH",2022,130,"6",0,"MS"
"MCH",2022,130,"15",2,"MS"
"PTH",2022,130,"14",0,"TPL"
"PTH",2022,130,"17",0,"TPL"
"PTH",2022,130,"15",0,"TPL"
"PTH",2022,130,"9",0,"TPL"
"PTH",2022,130,"10",0,"MS"
"PTH",2022,130,"19",0,"MS"
"PTH",2022,130,"12",0,"MS"
"BIR",2022,130,"9",0,"MS"
"BIR",2022,130,"10",0,"MS"
"BIR",2022,130,"12",0,"TPL"
"BIR",2022,130,"13",0,"TPL"
"BIR",2022,130,"14",0,"TPL"
"BLG",2022,130,"16",0,"TPL"
"BLG",2022,130,"15",0,"TPL"
"BLG",2022,130,"14",0,"TPL"
"BLG",2022,130,"10",0,"MS"
"BLG",2022,130,"11",0,"MS"
"BLG",2022,130,"18",0,"MS"
"BLA",2022,130,"11",0,"TPL"
"BLA",2022,130,"16",0,"TPL"
"BLA",2022,130,"12",0,"TPL"
"BLA",2022,130,"15",0,"MS"
